"","Ti","Zr","Hf","Nb","Ni","Cu","Fe","Pd","Co","Mn","Cr"
"22983",30.3,8,11,0,50.7,0,0,0,0,0,0
"22984",29.3,9,11,0,50.7,0,0,0,0,0,0
"22985",37.3,0,12,0,50.7,0,0,0,0,0,0
"22986",36.3,1,12,0,50.7,0,0,0,0,0,0
"22987",35.3,2,12,0,50.7,0,0,0,0,0,0
"22988",34.3,3,12,0,50.7,0,0,0,0,0,0
"22989",33.3,4,12,0,50.7,0,0,0,0,0,0
"22990",32.3,5,12,0,50.7,0,0,0,0,0,0
"22991",31.3,6,12,0,50.7,0,0,0,0,0,0
"22992",30.3,7,12,0,50.7,0,0,0,0,0,0
"22993",29.3,8,12,0,50.7,0,0,0,0,0,0
"22994",36.3,0,13,0,50.7,0,0,0,0,0,0
"22995",35.3,1,13,0,50.7,0,0,0,0,0,0
"22996",34.3,2,13,0,50.7,0,0,0,0,0,0
"22997",33.3,3,13,0,50.7,0,0,0,0,0,0
"22998",32.3,4,13,0,50.7,0,0,0,0,0,0
"22999",31.3,5,13,0,50.7,0,0,0,0,0,0
"23000",30.3,6,13,0,50.7,0,0,0,0,0,0
"23001",29.3,7,13,0,50.7,0,0,0,0,0,0
"23002",35.3,0,14,0,50.7,0,0,0,0,0,0
"23003",34.3,1,14,0,50.7,0,0,0,0,0,0
"23004",33.3,2,14,0,50.7,0,0,0,0,0,0
"23005",32.3,3,14,0,50.7,0,0,0,0,0,0
"23006",31.3,4,14,0,50.7,0,0,0,0,0,0
"23007",30.3,5,14,0,50.7,0,0,0,0,0,0
"23008",29.3,6,14,0,50.7,0,0,0,0,0,0
"23009",34.3,0,15,0,50.7,0,0,0,0,0,0
"23010",33.3,1,15,0,50.7,0,0,0,0,0,0
"23011",32.3,2,15,0,50.7,0,0,0,0,0,0
"23012",31.3,3,15,0,50.7,0,0,0,0,0,0
"23013",30.3,4,15,0,50.7,0,0,0,0,0,0
"23014",29.3,5,15,0,50.7,0,0,0,0,0,0
"23015",33.3,0,16,0,50.7,0,0,0,0,0,0
"23016",32.3,1,16,0,50.7,0,0,0,0,0,0
"23017",31.3,2,16,0,50.7,0,0,0,0,0,0
"23018",30.3,3,16,0,50.7,0,0,0,0,0,0
"23019",29.3,4,16,0,50.7,0,0,0,0,0,0
"23020",32.3,0,17,0,50.7,0,0,0,0,0,0
"23021",31.3,1,17,0,50.7,0,0,0,0,0,0
"23022",30.3,2,17,0,50.7,0,0,0,0,0,0
"23023",29.3,3,17,0,50.7,0,0,0,0,0,0
"23024",31.3,0,18,0,50.7,0,0,0,0,0,0
"23025",30.3,1,18,0,50.7,0,0,0,0,0,0
"23026",29.3,2,18,0,50.7,0,0,0,0,0,0
"23027",30.3,0,19,0,50.7,0,0,0,0,0,0
"23028",29.3,1,19,0,50.7,0,0,0,0,0,0
"23029",29.3,0,20,0,50.7,0,0,0,0,0,0
"23030",39.2,10,0,0,50.8,0,0,0,0,0,0
"23031",38.2,11,0,0,50.8,0,0,0,0,0,0
"23032",37.2,12,0,0,50.8,0,0,0,0,0,0
"23033",36.2,13,0,0,50.8,0,0,0,0,0,0
"23034",35.2,14,0,0,50.8,0,0,0,0,0,0
"23035",34.2,15,0,0,50.8,0,0,0,0,0,0
"23036",33.2,16,0,0,50.8,0,0,0,0,0,0
"23037",32.2,17,0,0,50.8,0,0,0,0,0,0
"23038",31.2,18,0,0,50.8,0,0,0,0,0,0
"23039",30.2,19,0,0,50.8,0,0,0,0,0,0
"23040",29.2,20,0,0,50.8,0,0,0,0,0,0
"23041",39.2,9,1,0,50.8,0,0,0,0,0,0
"23042",38.2,10,1,0,50.8,0,0,0,0,0,0
"23043",37.2,11,1,0,50.8,0,0,0,0,0,0
"23044",36.2,12,1,0,50.8,0,0,0,0,0,0
"23045",35.2,13,1,0,50.8,0,0,0,0,0,0
"23046",34.2,14,1,0,50.8,0,0,0,0,0,0
"23047",33.2,15,1,0,50.8,0,0,0,0,0,0
"23048",32.2,16,1,0,50.8,0,0,0,0,0,0
"23049",31.2,17,1,0,50.8,0,0,0,0,0,0
"23050",30.2,18,1,0,50.8,0,0,0,0,0,0
"23051",29.2,19,1,0,50.8,0,0,0,0,0,0
"23052",39.2,8,2,0,50.8,0,0,0,0,0,0
"23053",38.2,9,2,0,50.8,0,0,0,0,0,0
"23054",37.2,10,2,0,50.8,0,0,0,0,0,0
"23055",36.2,11,2,0,50.8,0,0,0,0,0,0
"23056",35.2,12,2,0,50.8,0,0,0,0,0,0
"23057",34.2,13,2,0,50.8,0,0,0,0,0,0
"23058",33.2,14,2,0,50.8,0,0,0,0,0,0
"23059",32.2,15,2,0,50.8,0,0,0,0,0,0
"23060",31.2,16,2,0,50.8,0,0,0,0,0,0
"23061",30.2,17,2,0,50.8,0,0,0,0,0,0
"23062",29.2,18,2,0,50.8,0,0,0,0,0,0
"23063",39.2,7,3,0,50.8,0,0,0,0,0,0
"23064",38.2,8,3,0,50.8,0,0,0,0,0,0
"23065",37.2,9,3,0,50.8,0,0,0,0,0,0
"23066",36.2,10,3,0,50.8,0,0,0,0,0,0
"23067",35.2,11,3,0,50.8,0,0,0,0,0,0
"23068",34.2,12,3,0,50.8,0,0,0,0,0,0
"23069",33.2,13,3,0,50.8,0,0,0,0,0,0
"23070",32.2,14,3,0,50.8,0,0,0,0,0,0
"23071",31.2,15,3,0,50.8,0,0,0,0,0,0
"23072",30.2,16,3,0,50.8,0,0,0,0,0,0
"23073",29.2,17,3,0,50.8,0,0,0,0,0,0
"23074",39.2,6,4,0,50.8,0,0,0,0,0,0
"23075",38.2,7,4,0,50.8,0,0,0,0,0,0
"23076",37.2,8,4,0,50.8,0,0,0,0,0,0
"23077",36.2,9,4,0,50.8,0,0,0,0,0,0
"23078",35.2,10,4,0,50.8,0,0,0,0,0,0
"23079",34.2,11,4,0,50.8,0,0,0,0,0,0
"23080",33.2,12,4,0,50.8,0,0,0,0,0,0
"23081",32.2,13,4,0,50.8,0,0,0,0,0,0
"23082",31.2,14,4,0,50.8,0,0,0,0,0,0
"23083",30.2,15,4,0,50.8,0,0,0,0,0,0
"23084",29.2,16,4,0,50.8,0,0,0,0,0,0
"23085",39.2,5,5,0,50.8,0,0,0,0,0,0
"23086",38.2,6,5,0,50.8,0,0,0,0,0,0
"23087",37.2,7,5,0,50.8,0,0,0,0,0,0
"23088",36.2,8,5,0,50.8,0,0,0,0,0,0
"23089",35.2,9,5,0,50.8,0,0,0,0,0,0
"23090",34.2,10,5,0,50.8,0,0,0,0,0,0
"23091",33.2,11,5,0,50.8,0,0,0,0,0,0
"23092",32.2,12,5,0,50.8,0,0,0,0,0,0
"23093",31.2,13,5,0,50.8,0,0,0,0,0,0
"23094",30.2,14,5,0,50.8,0,0,0,0,0,0
"23095",29.2,15,5,0,50.8,0,0,0,0,0,0
"23096",39.2,4,6,0,50.8,0,0,0,0,0,0
"23097",38.2,5,6,0,50.8,0,0,0,0,0,0
"23098",37.2,6,6,0,50.8,0,0,0,0,0,0
"23099",36.2,7,6,0,50.8,0,0,0,0,0,0
"23100",35.2,8,6,0,50.8,0,0,0,0,0,0
"23101",34.2,9,6,0,50.8,0,0,0,0,0,0
"23102",33.2,10,6,0,50.8,0,0,0,0,0,0
"23103",32.2,11,6,0,50.8,0,0,0,0,0,0
"23104",31.2,12,6,0,50.8,0,0,0,0,0,0
"23105",30.2,13,6,0,50.8,0,0,0,0,0,0
"23106",29.2,14,6,0,50.8,0,0,0,0,0,0
"23107",39.2,3,7,0,50.8,0,0,0,0,0,0
"23108",38.2,4,7,0,50.8,0,0,0,0,0,0
"23109",37.2,5,7,0,50.8,0,0,0,0,0,0
"23110",36.2,6,7,0,50.8,0,0,0,0,0,0
"23111",35.2,7,7,0,50.8,0,0,0,0,0,0
"23112",34.2,8,7,0,50.8,0,0,0,0,0,0
"23113",33.2,9,7,0,50.8,0,0,0,0,0,0
"23114",32.2,10,7,0,50.8,0,0,0,0,0,0
"23115",31.2,11,7,0,50.8,0,0,0,0,0,0
"23116",30.2,12,7,0,50.8,0,0,0,0,0,0
"23117",29.2,13,7,0,50.8,0,0,0,0,0,0
"23118",39.2,2,8,0,50.8,0,0,0,0,0,0
"23119",38.2,3,8,0,50.8,0,0,0,0,0,0
"23120",37.2,4,8,0,50.8,0,0,0,0,0,0
"23121",36.2,5,8,0,50.8,0,0,0,0,0,0
"23122",35.2,6,8,0,50.8,0,0,0,0,0,0
"23123",34.2,7,8,0,50.8,0,0,0,0,0,0
"23124",33.2,8,8,0,50.8,0,0,0,0,0,0
"23125",32.2,9,8,0,50.8,0,0,0,0,0,0
"23126",31.2,10,8,0,50.8,0,0,0,0,0,0
"23127",30.2,11,8,0,50.8,0,0,0,0,0,0
"23128",29.2,12,8,0,50.8,0,0,0,0,0,0
"23129",39.2,1,9,0,50.8,0,0,0,0,0,0
"23130",38.2,2,9,0,50.8,0,0,0,0,0,0
"23131",37.2,3,9,0,50.8,0,0,0,0,0,0
"23132",36.2,4,9,0,50.8,0,0,0,0,0,0
"23133",35.2,5,9,0,50.8,0,0,0,0,0,0
"23134",34.2,6,9,0,50.8,0,0,0,0,0,0
"23135",33.2,7,9,0,50.8,0,0,0,0,0,0
"23136",32.2,8,9,0,50.8,0,0,0,0,0,0
"23137",31.2,9,9,0,50.8,0,0,0,0,0,0
"23138",30.2,10,9,0,50.8,0,0,0,0,0,0
"23139",29.2,11,9,0,50.8,0,0,0,0,0,0
"23140",39.2,0,10,0,50.8,0,0,0,0,0,0
"23141",38.2,1,10,0,50.8,0,0,0,0,0,0
"23142",37.2,2,10,0,50.8,0,0,0,0,0,0
"23143",36.2,3,10,0,50.8,0,0,0,0,0,0
"23144",35.2,4,10,0,50.8,0,0,0,0,0,0
"23145",34.2,5,10,0,50.8,0,0,0,0,0,0
"23146",33.2,6,10,0,50.8,0,0,0,0,0,0
"23147",32.2,7,10,0,50.8,0,0,0,0,0,0
"23148",31.2,8,10,0,50.8,0,0,0,0,0,0
"23149",30.2,9,10,0,50.8,0,0,0,0,0,0
"23150",29.2,10,10,0,50.8,0,0,0,0,0,0
"23151",38.2,0,11,0,50.8,0,0,0,0,0,0
"23152",37.2,1,11,0,50.8,0,0,0,0,0,0
"23153",36.2,2,11,0,50.8,0,0,0,0,0,0
"23154",35.2,3,11,0,50.8,0,0,0,0,0,0
"23155",34.2,4,11,0,50.8,0,0,0,0,0,0
"23156",33.2,5,11,0,50.8,0,0,0,0,0,0
"23157",32.2,6,11,0,50.8,0,0,0,0,0,0
"23158",31.2,7,11,0,50.8,0,0,0,0,0,0
"23159",30.2,8,11,0,50.8,0,0,0,0,0,0
"23160",29.2,9,11,0,50.8,0,0,0,0,0,0
"23161",37.2,0,12,0,50.8,0,0,0,0,0,0
"23162",36.2,1,12,0,50.8,0,0,0,0,0,0
"23163",35.2,2,12,0,50.8,0,0,0,0,0,0
"23164",34.2,3,12,0,50.8,0,0,0,0,0,0
"23165",33.2,4,12,0,50.8,0,0,0,0,0,0
"23166",32.2,5,12,0,50.8,0,0,0,0,0,0
"23167",31.2,6,12,0,50.8,0,0,0,0,0,0
"23168",30.2,7,12,0,50.8,0,0,0,0,0,0
"23169",29.2,8,12,0,50.8,0,0,0,0,0,0
"23170",36.2,0,13,0,50.8,0,0,0,0,0,0
"23171",35.2,1,13,0,50.8,0,0,0,0,0,0
"23172",34.2,2,13,0,50.8,0,0,0,0,0,0
"23173",33.2,3,13,0,50.8,0,0,0,0,0,0
"23174",32.2,4,13,0,50.8,0,0,0,0,0,0
"23175",31.2,5,13,0,50.8,0,0,0,0,0,0
"23176",30.2,6,13,0,50.8,0,0,0,0,0,0
"23177",29.2,7,13,0,50.8,0,0,0,0,0,0
"23178",35.2,0,14,0,50.8,0,0,0,0,0,0
"23179",34.2,1,14,0,50.8,0,0,0,0,0,0
"23180",33.2,2,14,0,50.8,0,0,0,0,0,0
"23181",32.2,3,14,0,50.8,0,0,0,0,0,0
"23182",31.2,4,14,0,50.8,0,0,0,0,0,0
"23183",30.2,5,14,0,50.8,0,0,0,0,0,0
"23184",29.2,6,14,0,50.8,0,0,0,0,0,0
"23185",34.2,0,15,0,50.8,0,0,0,0,0,0
"23186",33.2,1,15,0,50.8,0,0,0,0,0,0
"23187",32.2,2,15,0,50.8,0,0,0,0,0,0
"23188",31.2,3,15,0,50.8,0,0,0,0,0,0
"23189",30.2,4,15,0,50.8,0,0,0,0,0,0
"23190",29.2,5,15,0,50.8,0,0,0,0,0,0
"23191",33.2,0,16,0,50.8,0,0,0,0,0,0
"23192",32.2,1,16,0,50.8,0,0,0,0,0,0
"23193",31.2,2,16,0,50.8,0,0,0,0,0,0
"23194",30.2,3,16,0,50.8,0,0,0,0,0,0
"23195",29.2,4,16,0,50.8,0,0,0,0,0,0
"23196",32.2,0,17,0,50.8,0,0,0,0,0,0
"23197",31.2,1,17,0,50.8,0,0,0,0,0,0
"23198",30.2,2,17,0,50.8,0,0,0,0,0,0
"23199",29.2,3,17,0,50.8,0,0,0,0,0,0
"23200",31.2,0,18,0,50.8,0,0,0,0,0,0
"23201",30.2,1,18,0,50.8,0,0,0,0,0,0
"23202",29.2,2,18,0,50.8,0,0,0,0,0,0
"23203",30.2,0,19,0,50.8,0,0,0,0,0,0
"23204",29.2,1,19,0,50.8,0,0,0,0,0,0
"23205",29.2,0,20,0,50.8,0,0,0,0,0,0
"23206",39.1,10,0,0,50.9,0,0,0,0,0,0
"23207",38.1,11,0,0,50.9,0,0,0,0,0,0
"23208",37.1,12,0,0,50.9,0,0,0,0,0,0
"23209",36.1,13,0,0,50.9,0,0,0,0,0,0
"23210",35.1,14,0,0,50.9,0,0,0,0,0,0
"23211",34.1,15,0,0,50.9,0,0,0,0,0,0
"23212",33.1,16,0,0,50.9,0,0,0,0,0,0
"23213",32.1,17,0,0,50.9,0,0,0,0,0,0
"23214",31.1,18,0,0,50.9,0,0,0,0,0,0
"23215",30.1,19,0,0,50.9,0,0,0,0,0,0
"23216",29.1,20,0,0,50.9,0,0,0,0,0,0
"23217",39.1,9,1,0,50.9,0,0,0,0,0,0
"23218",38.1,10,1,0,50.9,0,0,0,0,0,0
"23219",37.1,11,1,0,50.9,0,0,0,0,0,0
"23220",36.1,12,1,0,50.9,0,0,0,0,0,0
"23221",35.1,13,1,0,50.9,0,0,0,0,0,0
"23222",34.1,14,1,0,50.9,0,0,0,0,0,0
"23223",33.1,15,1,0,50.9,0,0,0,0,0,0
"23224",32.1,16,1,0,50.9,0,0,0,0,0,0
"23225",31.1,17,1,0,50.9,0,0,0,0,0,0
"23226",30.1,18,1,0,50.9,0,0,0,0,0,0
"23227",29.1,19,1,0,50.9,0,0,0,0,0,0
"23228",39.1,8,2,0,50.9,0,0,0,0,0,0
"23229",38.1,9,2,0,50.9,0,0,0,0,0,0
"23230",37.1,10,2,0,50.9,0,0,0,0,0,0
"23231",36.1,11,2,0,50.9,0,0,0,0,0,0
"23232",35.1,12,2,0,50.9,0,0,0,0,0,0
"23233",34.1,13,2,0,50.9,0,0,0,0,0,0
"23234",33.1,14,2,0,50.9,0,0,0,0,0,0
"23235",32.1,15,2,0,50.9,0,0,0,0,0,0
"23236",31.1,16,2,0,50.9,0,0,0,0,0,0
"23237",30.1,17,2,0,50.9,0,0,0,0,0,0
"23238",29.1,18,2,0,50.9,0,0,0,0,0,0
"23239",39.1,7,3,0,50.9,0,0,0,0,0,0
"23240",38.1,8,3,0,50.9,0,0,0,0,0,0
"23241",37.1,9,3,0,50.9,0,0,0,0,0,0
"23242",36.1,10,3,0,50.9,0,0,0,0,0,0
"23243",35.1,11,3,0,50.9,0,0,0,0,0,0
"23244",34.1,12,3,0,50.9,0,0,0,0,0,0
"23245",33.1,13,3,0,50.9,0,0,0,0,0,0
"23246",32.1,14,3,0,50.9,0,0,0,0,0,0
"23247",31.1,15,3,0,50.9,0,0,0,0,0,0
"23248",30.1,16,3,0,50.9,0,0,0,0,0,0
"23249",29.1,17,3,0,50.9,0,0,0,0,0,0
"23250",39.1,6,4,0,50.9,0,0,0,0,0,0
"23251",38.1,7,4,0,50.9,0,0,0,0,0,0
"23252",37.1,8,4,0,50.9,0,0,0,0,0,0
"23253",36.1,9,4,0,50.9,0,0,0,0,0,0
"23254",35.1,10,4,0,50.9,0,0,0,0,0,0
"23255",34.1,11,4,0,50.9,0,0,0,0,0,0
"23256",33.1,12,4,0,50.9,0,0,0,0,0,0
"23257",32.1,13,4,0,50.9,0,0,0,0,0,0
"23258",31.1,14,4,0,50.9,0,0,0,0,0,0
"23259",30.1,15,4,0,50.9,0,0,0,0,0,0
"23260",29.1,16,4,0,50.9,0,0,0,0,0,0
"23261",39.1,5,5,0,50.9,0,0,0,0,0,0
"23262",38.1,6,5,0,50.9,0,0,0,0,0,0
"23263",37.1,7,5,0,50.9,0,0,0,0,0,0
"23264",36.1,8,5,0,50.9,0,0,0,0,0,0
"23265",35.1,9,5,0,50.9,0,0,0,0,0,0
"23266",34.1,10,5,0,50.9,0,0,0,0,0,0
"23267",33.1,11,5,0,50.9,0,0,0,0,0,0
"23268",32.1,12,5,0,50.9,0,0,0,0,0,0
"23269",31.1,13,5,0,50.9,0,0,0,0,0,0
"23270",30.1,14,5,0,50.9,0,0,0,0,0,0
"23271",29.1,15,5,0,50.9,0,0,0,0,0,0
"23272",39.1,4,6,0,50.9,0,0,0,0,0,0
"23273",38.1,5,6,0,50.9,0,0,0,0,0,0
"23274",37.1,6,6,0,50.9,0,0,0,0,0,0
"23275",36.1,7,6,0,50.9,0,0,0,0,0,0
"23276",35.1,8,6,0,50.9,0,0,0,0,0,0
"23277",34.1,9,6,0,50.9,0,0,0,0,0,0
"23278",33.1,10,6,0,50.9,0,0,0,0,0,0
"23279",32.1,11,6,0,50.9,0,0,0,0,0,0
"23280",31.1,12,6,0,50.9,0,0,0,0,0,0
"23281",30.1,13,6,0,50.9,0,0,0,0,0,0
"23282",29.1,14,6,0,50.9,0,0,0,0,0,0
"23283",39.1,3,7,0,50.9,0,0,0,0,0,0
"23284",38.1,4,7,0,50.9,0,0,0,0,0,0
"23285",37.1,5,7,0,50.9,0,0,0,0,0,0
"23286",36.1,6,7,0,50.9,0,0,0,0,0,0
"23287",35.1,7,7,0,50.9,0,0,0,0,0,0
"23288",34.1,8,7,0,50.9,0,0,0,0,0,0
"23289",33.1,9,7,0,50.9,0,0,0,0,0,0
"23290",32.1,10,7,0,50.9,0,0,0,0,0,0
"23291",31.1,11,7,0,50.9,0,0,0,0,0,0
"23292",30.1,12,7,0,50.9,0,0,0,0,0,0
"23293",29.1,13,7,0,50.9,0,0,0,0,0,0
"23294",39.1,2,8,0,50.9,0,0,0,0,0,0
"23295",38.1,3,8,0,50.9,0,0,0,0,0,0
"23296",37.1,4,8,0,50.9,0,0,0,0,0,0
"23297",36.1,5,8,0,50.9,0,0,0,0,0,0
"23298",35.1,6,8,0,50.9,0,0,0,0,0,0
"23299",34.1,7,8,0,50.9,0,0,0,0,0,0
"23300",33.1,8,8,0,50.9,0,0,0,0,0,0
"23301",32.1,9,8,0,50.9,0,0,0,0,0,0
"23302",31.1,10,8,0,50.9,0,0,0,0,0,0
"23303",30.1,11,8,0,50.9,0,0,0,0,0,0
"23304",29.1,12,8,0,50.9,0,0,0,0,0,0
"23305",39.1,1,9,0,50.9,0,0,0,0,0,0
"23306",38.1,2,9,0,50.9,0,0,0,0,0,0
"23307",37.1,3,9,0,50.9,0,0,0,0,0,0
"23308",36.1,4,9,0,50.9,0,0,0,0,0,0
"23309",35.1,5,9,0,50.9,0,0,0,0,0,0
"23310",34.1,6,9,0,50.9,0,0,0,0,0,0
"23311",33.1,7,9,0,50.9,0,0,0,0,0,0
"23312",32.1,8,9,0,50.9,0,0,0,0,0,0
"23313",31.1,9,9,0,50.9,0,0,0,0,0,0
"23314",30.1,10,9,0,50.9,0,0,0,0,0,0
"23315",29.1,11,9,0,50.9,0,0,0,0,0,0
"23316",39.1,0,10,0,50.9,0,0,0,0,0,0
"23317",38.1,1,10,0,50.9,0,0,0,0,0,0
"23318",37.1,2,10,0,50.9,0,0,0,0,0,0
"23319",36.1,3,10,0,50.9,0,0,0,0,0,0
"23320",35.1,4,10,0,50.9,0,0,0,0,0,0
"23321",34.1,5,10,0,50.9,0,0,0,0,0,0
"23322",33.1,6,10,0,50.9,0,0,0,0,0,0
"23323",32.1,7,10,0,50.9,0,0,0,0,0,0
"23324",31.1,8,10,0,50.9,0,0,0,0,0,0
"23325",30.1,9,10,0,50.9,0,0,0,0,0,0
"23326",29.1,10,10,0,50.9,0,0,0,0,0,0
"23327",38.1,0,11,0,50.9,0,0,0,0,0,0
"23328",37.1,1,11,0,50.9,0,0,0,0,0,0
"23329",36.1,2,11,0,50.9,0,0,0,0,0,0
"23330",35.1,3,11,0,50.9,0,0,0,0,0,0
"23331",34.1,4,11,0,50.9,0,0,0,0,0,0
"23332",33.1,5,11,0,50.9,0,0,0,0,0,0
"23333",32.1,6,11,0,50.9,0,0,0,0,0,0
"23334",31.1,7,11,0,50.9,0,0,0,0,0,0
"23335",30.1,8,11,0,50.9,0,0,0,0,0,0
"23336",29.1,9,11,0,50.9,0,0,0,0,0,0
"23337",37.1,0,12,0,50.9,0,0,0,0,0,0
"23338",36.1,1,12,0,50.9,0,0,0,0,0,0
"23339",35.1,2,12,0,50.9,0,0,0,0,0,0
"23340",34.1,3,12,0,50.9,0,0,0,0,0,0
"23341",33.1,4,12,0,50.9,0,0,0,0,0,0
"23342",32.1,5,12,0,50.9,0,0,0,0,0,0
"23343",31.1,6,12,0,50.9,0,0,0,0,0,0
"23344",30.1,7,12,0,50.9,0,0,0,0,0,0
"23345",29.1,8,12,0,50.9,0,0,0,0,0,0
"23346",36.1,0,13,0,50.9,0,0,0,0,0,0
"23347",35.1,1,13,0,50.9,0,0,0,0,0,0
"23348",34.1,2,13,0,50.9,0,0,0,0,0,0
"23349",33.1,3,13,0,50.9,0,0,0,0,0,0
"23350",32.1,4,13,0,50.9,0,0,0,0,0,0
"23351",31.1,5,13,0,50.9,0,0,0,0,0,0
"23352",30.1,6,13,0,50.9,0,0,0,0,0,0
"23353",29.1,7,13,0,50.9,0,0,0,0,0,0
"23354",35.1,0,14,0,50.9,0,0,0,0,0,0
"23355",34.1,1,14,0,50.9,0,0,0,0,0,0
"23356",33.1,2,14,0,50.9,0,0,0,0,0,0
"23357",32.1,3,14,0,50.9,0,0,0,0,0,0
"23358",31.1,4,14,0,50.9,0,0,0,0,0,0
"23359",30.1,5,14,0,50.9,0,0,0,0,0,0
"23360",29.1,6,14,0,50.9,0,0,0,0,0,0
"23361",34.1,0,15,0,50.9,0,0,0,0,0,0
"23362",33.1,1,15,0,50.9,0,0,0,0,0,0
"23363",32.1,2,15,0,50.9,0,0,0,0,0,0
"23364",31.1,3,15,0,50.9,0,0,0,0,0,0
"23365",30.1,4,15,0,50.9,0,0,0,0,0,0
"23366",29.1,5,15,0,50.9,0,0,0,0,0,0
"23367",33.1,0,16,0,50.9,0,0,0,0,0,0
"23368",32.1,1,16,0,50.9,0,0,0,0,0,0
"23369",31.1,2,16,0,50.9,0,0,0,0,0,0
"23370",30.1,3,16,0,50.9,0,0,0,0,0,0
"23371",29.1,4,16,0,50.9,0,0,0,0,0,0
"23372",32.1,0,17,0,50.9,0,0,0,0,0,0
"23373",31.1,1,17,0,50.9,0,0,0,0,0,0
"23374",30.1,2,17,0,50.9,0,0,0,0,0,0
"23375",29.1,3,17,0,50.9,0,0,0,0,0,0
"23376",31.1,0,18,0,50.9,0,0,0,0,0,0
"23377",30.1,1,18,0,50.9,0,0,0,0,0,0
"23378",29.1,2,18,0,50.9,0,0,0,0,0,0
"23379",30.1,0,19,0,50.9,0,0,0,0,0,0
"23380",29.1,1,19,0,50.9,0,0,0,0,0,0
"23381",29.1,0,20,0,50.9,0,0,0,0,0,0
"23382",40,9,0,0,51,0,0,0,0,0,0
"23383",39,10,0,0,51,0,0,0,0,0,0
"23384",38,11,0,0,51,0,0,0,0,0,0
"23385",37,12,0,0,51,0,0,0,0,0,0
"23386",36,13,0,0,51,0,0,0,0,0,0
"23387",35,14,0,0,51,0,0,0,0,0,0
"23388",34,15,0,0,51,0,0,0,0,0,0
"23389",33,16,0,0,51,0,0,0,0,0,0
"23390",32,17,0,0,51,0,0,0,0,0,0
"23391",31,18,0,0,51,0,0,0,0,0,0
"23392",30,19,0,0,51,0,0,0,0,0,0
"23393",29,20,0,0,51,0,0,0,0,0,0
"23394",40,8,1,0,51,0,0,0,0,0,0
"23395",39,9,1,0,51,0,0,0,0,0,0
"23396",38,10,1,0,51,0,0,0,0,0,0
"23397",37,11,1,0,51,0,0,0,0,0,0
"23398",36,12,1,0,51,0,0,0,0,0,0
"23399",35,13,1,0,51,0,0,0,0,0,0
"23400",34,14,1,0,51,0,0,0,0,0,0
"23401",33,15,1,0,51,0,0,0,0,0,0
"23402",32,16,1,0,51,0,0,0,0,0,0
"23403",31,17,1,0,51,0,0,0,0,0,0
"23404",30,18,1,0,51,0,0,0,0,0,0
"23405",29,19,1,0,51,0,0,0,0,0,0
"23406",40,7,2,0,51,0,0,0,0,0,0
"23407",39,8,2,0,51,0,0,0,0,0,0
"23408",38,9,2,0,51,0,0,0,0,0,0
"23409",37,10,2,0,51,0,0,0,0,0,0
"23410",36,11,2,0,51,0,0,0,0,0,0
"23411",35,12,2,0,51,0,0,0,0,0,0
"23412",34,13,2,0,51,0,0,0,0,0,0
"23413",33,14,2,0,51,0,0,0,0,0,0
"23414",32,15,2,0,51,0,0,0,0,0,0
"23415",31,16,2,0,51,0,0,0,0,0,0
"23416",30,17,2,0,51,0,0,0,0,0,0
"23417",29,18,2,0,51,0,0,0,0,0,0
"23418",40,6,3,0,51,0,0,0,0,0,0
"23419",39,7,3,0,51,0,0,0,0,0,0
"23420",38,8,3,0,51,0,0,0,0,0,0
"23421",37,9,3,0,51,0,0,0,0,0,0
"23422",36,10,3,0,51,0,0,0,0,0,0
"23423",35,11,3,0,51,0,0,0,0,0,0
"23424",34,12,3,0,51,0,0,0,0,0,0
"23425",33,13,3,0,51,0,0,0,0,0,0
"23426",32,14,3,0,51,0,0,0,0,0,0
"23427",31,15,3,0,51,0,0,0,0,0,0
"23428",30,16,3,0,51,0,0,0,0,0,0
"23429",29,17,3,0,51,0,0,0,0,0,0
"23430",40,5,4,0,51,0,0,0,0,0,0
"23431",39,6,4,0,51,0,0,0,0,0,0
"23432",38,7,4,0,51,0,0,0,0,0,0
"23433",37,8,4,0,51,0,0,0,0,0,0
"23434",36,9,4,0,51,0,0,0,0,0,0
"23435",35,10,4,0,51,0,0,0,0,0,0
"23436",34,11,4,0,51,0,0,0,0,0,0
"23437",33,12,4,0,51,0,0,0,0,0,0
"23438",32,13,4,0,51,0,0,0,0,0,0
"23439",31,14,4,0,51,0,0,0,0,0,0
"23440",30,15,4,0,51,0,0,0,0,0,0
"23441",29,16,4,0,51,0,0,0,0,0,0
"23442",40,4,5,0,51,0,0,0,0,0,0
"23443",39,5,5,0,51,0,0,0,0,0,0
"23444",38,6,5,0,51,0,0,0,0,0,0
"23445",37,7,5,0,51,0,0,0,0,0,0
"23446",36,8,5,0,51,0,0,0,0,0,0
"23447",35,9,5,0,51,0,0,0,0,0,0
"23448",34,10,5,0,51,0,0,0,0,0,0
"23449",33,11,5,0,51,0,0,0,0,0,0
"23450",32,12,5,0,51,0,0,0,0,0,0
"23451",31,13,5,0,51,0,0,0,0,0,0
"23452",30,14,5,0,51,0,0,0,0,0,0
"23453",29,15,5,0,51,0,0,0,0,0,0
"23454",40,3,6,0,51,0,0,0,0,0,0
"23455",39,4,6,0,51,0,0,0,0,0,0
"23456",38,5,6,0,51,0,0,0,0,0,0
"23457",37,6,6,0,51,0,0,0,0,0,0
